input_role,validation_cohort,source_root,case_id,case_index,power_W,scan_speed_mm_s,particle_rate,powder_feed_g_min,time_s,csv_path,row_count,column_schema,sha256,status
model_construction,,raw data,A15-950-8-70000,15,950.0,8.0,70000.0,14.0,1.0,raw data\A15-950-8-70000\A15-950-8-70000-1s.csv,7080,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",8ad447d1788fc43905db7321939cfdc1c640cee9dd81c6e036afd764b226fc39,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.05,validation data\V1-450-7-45000\V1-450-7-45000-0.05s.csv,1560,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",f0bfb48ce9100072e7143f8e784afbb6e2e27ed17dfb48463192a0938263768c,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.1,validation data\V1-450-7-45000\V1-450-7-45000-0.1s.csv,2268,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c6764f49e8c6a92a3e8a0c19e9dafcf404db6121c9ed95368c424848db7deb4f,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.15,validation data\V1-450-7-45000\V1-450-7-45000-0.15s.csv,2616,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",f905975c76f6d4d1d3969d8fdaedc03314b71004d8f7930b2a6d7953fc8e8642,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.2,validation data\V1-450-7-45000\V1-450-7-45000-0.2s.csv,2652,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4583674e73fb74ffc99ba53de14bf994497b4ab06ac570ff1e6387447c460f62,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.3,validation data\V1-450-7-45000\V1-450-7-45000-0.3s.csv,2580,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",7e71e7ddec64fd25bdca97b3d9efed39688e93adcf9eb1279d816e8879780392,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.4,validation data\V1-450-7-45000\V1-450-7-45000-0.4s.csv,2532,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",9e642664f85af61148af4d3ef0938dc450a13f86a08abcd497f9c117e647e2dc,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.5,validation data\V1-450-7-45000\V1-450-7-45000-0.5s.csv,2484,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b4c3efacbd174638447882f76f7e74a0ee53816307c56a29188b3312836454c8,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.6,validation data\V1-450-7-45000\V1-450-7-45000-0.6s.csv,2604,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ac94aeb41309f6f7cd0c3847ad7e16c6e539a61f7efaa1649821fb0fc84f2a16,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.7,validation data\V1-450-7-45000\V1-450-7-45000-0.7s.csv,2544,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",3bb1c3d3754cd5b5d5369fefd046b540ae2ca9b7196e7ddb4340c6b81ebb971d,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.8,validation data\V1-450-7-45000\V1-450-7-45000-0.8s.csv,2652,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",70af2a467ceb6ce5ca22fd10910c82dc82393d807d34362ff4d63dc744139650,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,0.9,validation data\V1-450-7-45000\V1-450-7-45000-0.9s.csv,2532,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",d4d6b307ca2286edeea1d85d19588546435d14e612ecb4e7bf354fe5d2cf55b6,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V1-450-7-45000,1,450.0,7.0,45000.0,9.0,1.0,validation data\V1-450-7-45000\V1-450-7-45000-1s.csv,2652,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b7de2f31cf74ac82ed7eecd36e844f7da9362bc1b1986632e424a8e55a6d040e,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.05,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.05s.csv,2352,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",5d9875349b5a8cc50f310ad200ea4e661e05ef6969ba07a4c7ca71c9586dfc3c,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.1,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.1s.csv,3528,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a4b3e9fe7b8104fffb7bdff586d05ae2e7b70709e653d3e9172d415a5bfda5c8,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.15,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.15s.csv,4056,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",bd758908f09095bcbd70edef2e49b192027501f25857ac3755c65b90ec4be2be,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.2,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.2s.csv,4608,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",f95d618719f59ac2a35c742b042eeddc8d3e740cc6eaa9b45ba65f119947ae4a,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.3,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.3s.csv,4428,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",fd329af4373f9c0e968686043fefbc559075ef9feebd261c0bd87bfa57429c51,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.4,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.4s.csv,4260,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",3c91271556bf1ad111752644c613a4f2beb8ff248008692798fdc9d310755725,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.5,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.5s.csv,4356,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",d33aa83b97bf0e928450726b1d79b9eeae3e3545390b4fcdf87d90e3c7649f11,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.6,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.6s.csv,4344,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",7ae41e301f4bc13506a34aab320b7f20c91fc5afe64112f554771bed9e7bed29,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.7,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.7s.csv,4320,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c464019e36befade8a1a169db1ccc1cf3ff66e3bb53dcea2acdeb644fe61e0d3,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.8,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.8s.csv,4308,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",65832155e7dea2b0e60797f4ce01a356eb7e0b953c845c6178c80c9da0cdce3b,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,0.9,validation data\V2-650-8.5-55000\V2-650-8.5-55000-0.9s.csv,4320,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",379154a8fd5a0931b8fd7b8c01b0edffd285ce243c502016e3dcf6a8aaf3e7d3,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V2-650-8.5-55000,2,650.0,8.5,55000.0,11.0,1.0,validation data\V2-650-8.5-55000\V2-650-8.5-55000-1s.csv,4320,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4c0aa3cf795e518132ead0f689ed465c4aab6af59a435420b18f3a880655749b,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.05,validation data\V3-750-9-50000\V3-750-9-50000-0.05s.csv,2460,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",03b995a33b9d3a10d2dd42c0d1dfdef6aa579078fd619b51b24ab696bf886aa9,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.1,validation data\V3-750-9-50000\V3-750-9-50000-0.1s.csv,3408,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",02e04fa2e779a9e52e273947268a2f9bf98f08d165dfc69e9ac3c7d0c6403d33,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.15,validation data\V3-750-9-50000\V3-750-9-50000-0.15s.csv,4152,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",3fba9a836f1ba0653443f66e856ced181cb8da3f5e7001541ff6f0602d943d1a,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.2,validation data\V3-750-9-50000\V3-750-9-50000-0.2s.csv,4620,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",af227d409f2c11c7b0fb14010142cd76546c31fa309c63ec485549f085b9520c,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.3,validation data\V3-750-9-50000\V3-750-9-50000-0.3s.csv,5100,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",0aef3352fc334e234344b90cf176939a7bf156d960f9d26d8c11087e226717c6,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.4,validation data\V3-750-9-50000\V3-750-9-50000-0.4s.csv,5028,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",82175d6a2148e1ba0a75e65cf45adc5bed29a4d14f2d7d6eade7709bf1af3b52,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.5,validation data\V3-750-9-50000\V3-750-9-50000-0.5s.csv,5160,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",4249831835f017a11757ea982ad122517bafcc8549aa0174dfd321b8a90929e2,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.6,validation data\V3-750-9-50000\V3-750-9-50000-0.6s.csv,4932,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",8b535643682459be14a480e8dfc62acc71ee004fd1ceba8e446dbe0dd7b8582a,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.7,validation data\V3-750-9-50000\V3-750-9-50000-0.7s.csv,4860,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",f63c6c235647e425cef9479142772b2745957eefff60aad95f91890b7efe29bf,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.8,validation data\V3-750-9-50000\V3-750-9-50000-0.8s.csv,4968,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",7ac9eb05411e5bf3c1629236cd56ba388758e9062d90c4213cbd6f754b5084c2,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,0.9,validation data\V3-750-9-50000\V3-750-9-50000-0.9s.csv,4860,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",899d902400e87084c8d3e77788aefe9c30770fb1c5ec3f7625a1b76752d93b57,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V3-750-9-50000,3,750.0,9.0,50000.0,10.0,1.0,validation data\V3-750-9-50000\V3-750-9-50000-1s.csv,4692,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",e8aad257319abbd2e8eb59138cf41fd6b44116f853cc61ecd330a9376c5a3ace,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.05,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.05s.csv,2580,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",d06005f8e21e6125f12602e7da9876aaafce00818c4a739b0e82ecf6d1c1a166,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.1,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.1s.csv,4272,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c0f502fa61fd62090952435c858d29d4a0875a3cf0a0d51f13ecde503bbd93e3,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.15,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.15s.csv,5076,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",70e6d07033279a9ee7ffebf04914290a59614f7bbf148582eda731ffb9f0828b,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.2,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.2s.csv,5652,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",cc89b7b8d9795b9cd4c9839a6f27c5d1b9d5d9f62c5fc02f9acee2fc95a7e70c,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.3,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.3s.csv,6108,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",b6376e003f159e3f730938c9ead143c9ed2028d00424e7ef5b2fe2f2e9097cc1,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.4,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.4s.csv,5976,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",6dc16a0cfe606a2b77146e92c2e2191c27d828f2720c725b4e761fecd283177a,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.5,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.5s.csv,5772,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",e9c4a7ad843a4e6f944b5700f83dcfdb7b72b8f980b181fc7da58ca764a807d5,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.6,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.6s.csv,5544,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",ee734b3846bd8d0f8698f5bdffa430daeb9f6ada1aa50758f2cac574d546df8a,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.7,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.7s.csv,5616,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",2ee302b224a9a7bad9772386b656516c7b9e604d5d5cca73e42a6c4413a6ca47,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.8,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.8s.csv,5856,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",c076c22c297319ba65e270a8bc62f75afc41a0d8f3277ef0f0326f0588d4bdca,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,0.9,validation data\V4-850-7.5-65000\V4-850-7.5-65000-0.9s.csv,6072,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",51cf2ee05894e2b306aa9655fc468f4b3f2193244ab82b43beffa54b856812d9,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V4-850-7.5-65000,4,850.0,7.5,65000.0,13.0,1.0,validation data\V4-850-7.5-65000\V4-850-7.5-65000-1s.csv,6000,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",fb196fc6354d83deb45e64baa6607eeeafaa7b590e5ede0b903886fbdb2a5b0c,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V5-900-9.5-45000,5,900.0,9.5,45000.0,9.0,0.05,validation data\V5-900-9.5-45000\V5-900-9.5-45000-0.05s.csv,816,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",3da9669482dd26b03b74439f47d882c6b6e5e55a89ecff00e7f70e7720ea2aac,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V5-900-9.5-45000,5,900.0,9.5,45000.0,9.0,0.1,validation data\V5-900-9.5-45000\V5-900-9.5-45000-0.1s.csv,3096,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",2c3f3f0e9ebeb3fb133903d6f59df9d66aadc856a07c2b6e668fb916ffc02805,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V5-900-9.5-45000,5,900.0,9.5,45000.0,9.0,0.15,validation data\V5-900-9.5-45000\V5-900-9.5-45000-0.15s.csv,4008,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",baa54737ca10979047523cc39d760f1c61169155b40c6d67e1830ffbf72187a3,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V5-900-9.5-45000,5,900.0,9.5,45000.0,9.0,0.2,validation data\V5-900-9.5-45000\V5-900-9.5-45000-0.2s.csv,4440,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",67e14e6cf21e090c3cedf104741994d9aa8e79acbf8bef1a96cd8212596f0619,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V5-900-9.5-45000,5,900.0,9.5,45000.0,9.0,0.3,validation data\V5-900-9.5-45000\V5-900-9.5-45000-0.3s.csv,5268,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",a612467a55cea2348f3e17315c370affa133134b026ef40d8bcb359b3f5b2b52,ok
same_ecosystem_holdout,v_prefixed_validation_holdout,validation data,V5-900-9.5-45000,5,900.0,9.5,45000.0,9.0,0.4,validation data\V5-900-9.5-45000\V5-900-9.5-45000-0.4s.csv,5352,"Points:0,Points:1,Points:2,Fraction Of Fluid,Heat Absorption Rate,Heat Flux Spatial Distribution,Melt Region,Pressure,Temperature,Temperature Gradient At Tgrdout,X-velocity,Y-velocity,Z-velocity",fd05cf2d4ebf62684f3ded158642c86c86b51b8440e88e78cbd3350931cd148c,ok
