case_id,time_s,point_count,median_nearest_neighbor_m,convex_full_volume_proxy_m3,case_index,power_W,scan_speed_mm_s,powder_feed_g_min,validation_cohort,source_root,method,alpha_radius_multiplier,alpha_radius_m,retained_tetrahedra,total_tetrahedra,alpha_full_volume_m3,alpha_to_convex_volume_ratio,relative_difference_from_convex,status,manuscript_use,valid_fraction,mean_alpha_to_convex_volume_ratio,mean_relative_difference_from_convex,n_condition_time_steps
A2-550-8-60000,0.9,664.0,6.685095876872825e-05,1.220890153829186e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,0.00010027643815309238,780.0,3813.0,3.966863327933373e-11,0.0324915662190554,0.9675084337809445,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.9,664.0,6.685095876872825e-05,1.220890153829186e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016712739692182065,1624.0,3813.0,2.527086878525102e-10,0.20698724374172198,0.7930127562582779,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,0.9,664.0,6.685095876872825e-05,1.220890153829186e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.000267403835074913,2345.0,3813.0,7.481618703610255e-10,0.6128003146020132,0.38719968539798677,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,1.0,728.0,6.296018186123704e-05,1.2792599334426898e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.444027279185556e-05,896.0,4168.0,3.1471150584088574e-11,0.024601060160928168,0.9753989398390718,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,1.0,728.0,6.296018186123704e-05,1.2792599334426898e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.0001574004546530926,1673.0,4168.0,2.1646584053950281e-10,0.1692117722759902,0.8307882277240098,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A2-550-8-60000,1.0,728.0,6.296018186123704e-05,1.2792599334426898e-09,2.0,550.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00025184072744494817,2493.0,4168.0,6.675041929161382e-10,0.5217893373083133,0.47821066269168666,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A3-950-8-60000,0.05,50.0,4.823803735642651e-05,1.577510458029914e-11,3.0,950.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,7.235705603463976e-05,66.0,174.0,5.1633692374300515e-12,0.3273112524324159,0.6726887475675841,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A3-950-8-60000,0.05,50.0,4.823803735642651e-05,1.577510458029914e-11,3.0,950.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00012059509339106629,117.0,174.0,1.2927574273422414e-11,0.8194921439422413,0.18050785605775868,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A3-950-8-60000,0.05,50.0,4.823803735642651e-05,1.577510458029914e-11,3.0,950.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00019295214942570605,121.0,174.0,1.3035963145225879e-11,0.8263630252889697,0.17363697471103037,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A3-950-8-60000,0.1,542.0,6.742633318230687e-05,9.642563025034197e-10,3.0,950.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,0.00010113949977346031,821.0,3174.0,6.499762040456819e-11,0.0674069956668369,0.9325930043331631,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A3-950-8-60000,0.1,542.0,6.742633318230687e-05,9.642563025034197e-10,3.0,950.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016856583295576718,1501.0,3174.0,2.54891319577471e-10,0.26433980147779956,0.7356601985222004,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A3-950-8-60000,0.1,542.0,6.742633318230687e-05,9.642563025034197e-10,3.0,950.0,8.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002697053327292275,2133.0,3174.0,8.008952457371493e-10,0.8305833663289008,0.16941663367109921,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A3-950-8-60000,0.15,845.0,6.434731229818385e-05,1.7411470076576477e-09,3.0,950.0,8.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.652096844727577e-05,1185.0,4960.0,5.098970360683306e-11,0.029285122613184247,0.9707148773868157,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A3-950-8-60000,0.15,845.0,6.434731229818385e-05,1.7411470076576477e-09,3.0,950.0,8.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016086828074545964,2140.0,4960.0,2.8508213003503605e-10,0.16373237227025128,0.8362676277297487,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
